id,name_display,gif_url,body_part_raw,equipment_raw,target_raw,name_norm,body_part_group,equipment_group,target_group,movement_pattern,exercise_type,compound,unilateral,experience_min,skill_score,fatigue_score,time_per_set_sec,rest_time_sec,warmup_time_sec,default_sets_beginner,default_sets_intermediate,default_sets_advanced,default_reps_beginner,default_reps_intermediate,default_reps_advanced,estimated_total_time_beginner_sec
32,barbell deadlift,https://v2.exercisedb.io/image/zoY2MmNL2IK4qP,upper legs,barbell,glutes,barbell_deadlift,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
33,barbell decline bench press,https://v2.exercisedb.io/image/PNJD51IJJX6j8D,chest,barbell,pectorals,barbell_decline_bench_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
34,barbell decline bent arm pullover,https://v2.exercisedb.io/image/Wh8XtfYom9XOcF,back,barbell,lats,barbell_decline_bent_arm_pullover,back,barbell,back,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
35,barbell decline close grip to skull press,https://v2.exercisedb.io/image/sHm0SzmuyadvKa,upper arms,barbell,triceps,barbell_decline_close_grip_to_skull_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1255,barbell decline pullover,https://v2.exercisedb.io/image/WReEyiUY7QeKEu,chest,barbell,pectorals,barbell_decline_pullover,chest,barbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
36,barbell decline wide-grip press,https://v2.exercisedb.io/image/-NXtFzKNyzCmBL,chest,barbell,pectorals,barbell_decline_wide_grip_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
37,barbell decline wide-grip pullover,https://v2.exercisedb.io/image/vq5SEVPv-8EfNE,back,barbell,lats,barbell_decline_wide_grip_pullover,back,barbell,back,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
38,barbell drag curl,https://v2.exercisedb.io/image/bLCk-wzZ8YhyXD,upper arms,barbell,biceps,barbell_drag_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1370,barbell floor calf raise,https://v2.exercisedb.io/image/Jck2RjRosIqYg5,lower legs,barbell,calves,barbell_floor_calf_raise,lower legs,barbell,upper_legs,general,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
39,barbell front chest squat,https://v2.exercisedb.io/image/n-1wAxxu8uBePV,upper legs,barbell,glutes,barbell_front_chest_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
41,barbell front raise,https://v2.exercisedb.io/image/UHiEFrsbeCmueI,shoulders,barbell,delts,barbell_front_raise,shoulders,barbell,shoulders,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
40,barbell front raise and pullover,https://v2.exercisedb.io/image/C-vBZcN82wrXtP,chest,barbell,pectorals,barbell_front_raise_and_pullover,chest,barbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
42,barbell front squat,https://v2.exercisedb.io/image/wYAHVkvxYKuzwA,upper legs,barbell,glutes,barbell_front_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
43,barbell full squat,https://v2.exercisedb.io/image/50tPNxJrxCBohN,upper legs,barbell,glutes,barbell_full_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1461,barbell full squat (back pov),https://v2.exercisedb.io/image/l4UVfDOFcezjOh,upper legs,barbell,glutes,barbell_full_squat_back_pov,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1462,barbell full squat (side pov),https://v2.exercisedb.io/image/b-dkcszdwg-tsM,upper legs,barbell,glutes,barbell_full_squat_side_pov,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1545,barbell full zercher squat,https://v2.exercisedb.io/image/BqPDTLk8EutAfE,upper legs,barbell,glutes,barbell_full_zercher_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1409,barbell glute bridge,https://v2.exercisedb.io/image/h5ExSM7fzolTGv,upper legs,barbell,glutes,barbell_glute_bridge,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3562,barbell glute bridge two legs on bench (male),https://v2.exercisedb.io/image/bw792FUAiLF1HU,upper legs,barbell,glutes,barbell_glute_bridge_two_legs_on_bench_male,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
44,barbell good morning,https://v2.exercisedb.io/image/Fu5W2baD3osehL,upper legs,barbell,hamstrings,barbell_good_morning,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
45,barbell guillotine bench press,https://v2.exercisedb.io/image/tZaNqKhurv4Rev,chest,barbell,pectorals,barbell_guillotine_bench_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
46,barbell hack squat,https://v2.exercisedb.io/image/X7nhpCB7YOE2Zt,upper legs,barbell,glutes,barbell_hack_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1436,barbell high bar squat,https://v2.exercisedb.io/image/jUXdQTQrRAwYKP,upper legs,barbell,glutes,barbell_high_bar_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
47,barbell incline bench press,https://v2.exercisedb.io/image/w6eEQMZGhYJZLn,chest,barbell,pectorals,barbell_incline_bench_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1719,barbell incline close grip bench press,https://v2.exercisedb.io/image/nXgtrgtThcj-0r,upper arms,barbell,triceps,barbell_incline_close_grip_bench_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
48,barbell incline reverse-grip press,https://v2.exercisedb.io/image/Ag6jJTVPPtdFEm,upper arms,barbell,triceps,barbell_incline_reverse_grip_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
49,barbell incline row,https://v2.exercisedb.io/image/-xV7Eu25OGa9N3,back,barbell,upper back,barbell_incline_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
50,barbell incline shoulder raise,https://v2.exercisedb.io/image/kykch2rmvW6P7T,chest,barbell,serratus anterior,barbell_incline_shoulder_raise,chest,barbell,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
51,barbell jefferson squat,https://v2.exercisedb.io/image/pbHeDAJFrV4g9i,upper legs,barbell,glutes,barbell_jefferson_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
52,barbell jm bench press,https://v2.exercisedb.io/image/Hmgb5e9spuJAfZ,upper arms,barbell,triceps,barbell_jm_bench_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
53,barbell jump squat,https://v2.exercisedb.io/image/2adVAd0j47fAxi,upper legs,barbell,glutes,barbell_jump_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1410,barbell lateral lunge,https://v2.exercisedb.io/image/acYEcmxm-W1jYm,upper legs,barbell,glutes,barbell_lateral_lunge,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,TRUE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1435,barbell low bar squat,https://v2.exercisedb.io/image/Oz1Tv6LYtQ1h3c,upper legs,barbell,glutes,barbell_low_bar_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
54,barbell lunge,https://v2.exercisedb.io/image/Pwxmbr90yG3yLu,upper legs,barbell,glutes,barbell_lunge,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,TRUE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1720,barbell lying back of the head tricep extension,https://v2.exercisedb.io/image/DfVdSshU7XDWVw,upper arms,barbell,triceps,barbell_lying_back_of_the_head_tricep_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
55,barbell lying close-grip press,https://v2.exercisedb.io/image/ItGUd9KpupqGao,upper arms,barbell,triceps,barbell_lying_close_grip_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
56,barbell lying close-grip triceps extension,https://v2.exercisedb.io/image/sv1Vzehhg2Nk26,upper arms,barbell,triceps,barbell_lying_close_grip_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
57,barbell lying extension,https://v2.exercisedb.io/image/UagkXbxRhvR2sF,upper arms,barbell,triceps,barbell_lying_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
58,barbell lying lifting (on hip),https://v2.exercisedb.io/image/3FJ6aTFWjrRhY9,upper legs,barbell,glutes,barbell_lying_lifting_on_hip,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
59,barbell lying preacher curl,https://v2.exercisedb.io/image/rZ3jURUxX52jXv,upper arms,barbell,biceps,barbell_lying_preacher_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
61,barbell lying triceps extension,https://v2.exercisedb.io/image/z1GPtxujBUytj9,upper arms,barbell,triceps,barbell_lying_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
60,barbell lying triceps extension skull crusher,https://v2.exercisedb.io/image/ZM87B6FaT7TmLB,upper arms,barbell,triceps,barbell_lying_triceps_extension_skull_crusher,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
63,barbell narrow stance squat,https://v2.exercisedb.io/image/BGsO8d-68iiUp7,upper legs,barbell,glutes,barbell_narrow_stance_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
64,barbell one arm bent over row,https://v2.exercisedb.io/image/iedpdSuM8IrhyR,back,barbell,upper back,barbell_one_arm_bent_over_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
65,barbell one arm floor press,https://v2.exercisedb.io/image/1hQ9x4HX7ano3m,upper arms,barbell,triceps,barbell_one_arm_floor_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
66,barbell one arm side deadlift,https://v2.exercisedb.io/image/TU5Kc7PmOg4Kbo,upper legs,barbell,glutes,barbell_one_arm_side_deadlift,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
67,barbell one arm snatch,https://v2.exercisedb.io/image/jxV-DC8zgCTEqQ,shoulders,barbell,delts,barbell_one_arm_snatch,shoulders,barbell,shoulders,upper_body,strength,FALSE,FALSE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
68,barbell one leg squat,https://v2.exercisedb.io/image/uMagnRPkdgsumW,upper legs,barbell,quads,barbell_one_leg_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
69,barbell overhead squat,https://v2.exercisedb.io/image/yF0hJtK2OllNFp,upper legs,barbell,quads,barbell_overhead_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1411,barbell palms down wrist curl over a bench,https://v2.exercisedb.io/image/t0FbvEEv0O7zgQ,lower arms,barbell,forearms,barbell_palms_down_wrist_curl_over_a_bench,lower_arms,barbell,lower_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1412,barbell palms up wrist curl over a bench,https://v2.exercisedb.io/image/MASH24WRX3M7PG,lower arms,barbell,forearms,barbell_palms_up_wrist_curl_over_a_bench,lower_arms,barbell,lower_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3017,barbell pendlay row,https://v2.exercisedb.io/image/NOnVhJIPqV-4HR,back,barbell,upper back,barbell_pendlay_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1751,barbell pin presses,https://v2.exercisedb.io/image/NJ2qxS6A6f3Hm1,upper arms,barbell,triceps,barbell_pin_presses,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
70,barbell preacher curl,https://v2.exercisedb.io/image/dAvCIUQSU2u6V1,upper arms,barbell,biceps,barbell_preacher_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
71,barbell press sit-up,https://v2.exercisedb.io/image/G94GPVt0MoAN1K,waist,barbell,abs,barbell_press_sit_up,waist,barbell,waist,core,core,TRUE,FALSE,intermediate,6,7,40,30,60,2,3,3,10-15,10-20,12-25,200
72,barbell prone incline curl,https://v2.exercisedb.io/image/nCZ7YsAUQoaCB6,upper arms,barbell,biceps,barbell_prone_incline_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
73,barbell pullover,https://v2.exercisedb.io/image/VX20Ozs7lHYkcg,back,barbell,lats,barbell_pullover,back,barbell,back,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
22,barbell pullover to press,https://v2.exercisedb.io/image/NdBcLVljwPaHOh,back,barbell,lats,barbell_pullover_to_press,back,barbell,back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
74,barbell rack pull,https://v2.exercisedb.io/image/AnR5G7P1wrsRtI,upper legs,barbell,glutes,barbell_rack_pull,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
75,barbell rear delt raise,https://v2.exercisedb.io/image/U1ugVnlUoujvWe,shoulders,barbell,delts,barbell_rear_delt_raise,shoulders,barbell,shoulders,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
76,barbell rear delt row,https://v2.exercisedb.io/image/Hzau2FzW35a4RE,shoulders,barbell,delts,barbell_rear_delt_row,shoulders,barbell,shoulders,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
78,barbell rear lunge,https://v2.exercisedb.io/image/ccacoKO7lCxJBM,upper legs,barbell,glutes,barbell_rear_lunge,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,TRUE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
77,barbell rear lunge v. 2,https://v2.exercisedb.io/image/psrY3i7reQPkvn,upper legs,barbell,glutes,barbell_rear_lunge_v_2,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,TRUE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
79,barbell revers wrist curl v. 2,https://v2.exercisedb.io/image/E2MZVcCDUbHMN9,lower arms,barbell,forearms,barbell_revers_wrist_curl_v_2,lower_arms,barbell,lower_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2187,barbell reverse close-grip bench press,https://v2.exercisedb.io/image/PN3CtGe64pwciq,upper arms,barbell,triceps,barbell_reverse_close_grip_bench_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
80,barbell reverse curl,https://v2.exercisedb.io/image/aGb4c1RzCwNk8r,upper arms,barbell,biceps,barbell_reverse_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
118,barbell reverse grip bent over row,https://v2.exercisedb.io/image/3J6wPLy0lEoAuA,back,barbell,upper back,barbell_reverse_grip_bent_over_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1256,barbell reverse grip decline bench press,https://v2.exercisedb.io/image/QFJ23Ah-IiJZL1,chest,barbell,pectorals,barbell_reverse_grip_decline_bench_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1257,barbell reverse grip incline bench press,https://v2.exercisedb.io/image/l1ZEsp8sFIGgD1,chest,barbell,pectorals,barbell_reverse_grip_incline_bench_press,chest,barbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1317,barbell reverse grip incline bench row,https://v2.exercisedb.io/image/d5vfjFqvEQKKRH,back,barbell,upper back,barbell_reverse_grip_incline_bench_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1721,barbell reverse grip skullcrusher,https://v2.exercisedb.io/image/H2se5y-qDhkubo,upper arms,barbell,triceps,barbell_reverse_grip_skullcrusher,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
81,barbell reverse preacher curl,https://v2.exercisedb.io/image/kuKwKbXqzunEqm,upper arms,barbell,biceps,barbell_reverse_preacher_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
82,barbell reverse wrist curl,https://v2.exercisedb.io/image/VUdmDHBZ4M8ig1,lower arms,barbell,forearms,barbell_reverse_wrist_curl,lower_arms,barbell,lower_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
84,barbell rollerout,https://v2.exercisedb.io/image/rXGMFHaot805sd,waist,barbell,abs,barbell_rollerout,waist,barbell,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
83,barbell rollerout from bench,https://v2.exercisedb.io/image/2UkT2Zf9WIJ5aB,waist,barbell,abs,barbell_rollerout_from_bench,waist,barbell,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
85,barbell romanian deadlift,https://v2.exercisedb.io/image/WKkKekGXFvg-HL,upper legs,barbell,glutes,barbell_romanian_deadlift,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
86,barbell seated behind head military press,https://v2.exercisedb.io/image/7pNMHSxVI5juXi,shoulders,barbell,delts,barbell_seated_behind_head_military_press,shoulders,barbell,shoulders,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
87,barbell seated bradford rocky press,https://v2.exercisedb.io/image/y39YcsSRmOIsGB,shoulders,barbell,delts,barbell_seated_bradford_rocky_press,shoulders,barbell,shoulders,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
88,barbell seated calf raise,https://v2.exercisedb.io/image/wN9yE5JZkeOWeO,lower legs,barbell,calves,barbell_seated_calf_raise,lower legs,barbell,upper_legs,general,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1718,barbell seated close grip behind neck triceps extension,https://v2.exercisedb.io/image/Nz5XVjaFzfWNUs,upper arms,barbell,triceps,barbell_seated_close_grip_behind_neck_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
89,barbell seated close-grip concentration curl,https://v2.exercisedb.io/image/RA-7c2pWwHTDVX,upper arms,barbell,biceps,barbell_seated_close_grip_concentration_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
90,barbell seated good morning,https://v2.exercisedb.io/image/QzLURt4DdfCmyB,upper legs,barbell,glutes,barbell_seated_good_morning,upper_legs,barbell,upper_legs,lower_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
